Data Through|State|COUNTY|County ICU Beds|Avg Ventilators in Use|Severe Case Capacity|Latest COVID-19 Cases|Latest Est Severe Cases|Percent Remaining Capacity|Days to Capacity Failure
20200402|NY|Clinton County|21|11|10|25|1|0.925|17
20200402|OH|Licking County|20|11|9|30|1|0.9|11
20200402|VA|Arlington County|32|11|21|128|4|0.817|12
20200402|WI|Outagamie County|64|11|53|14|0|0.992|26
20200402|AR|White County|51|12|39|22|1|0.983|18
20200402|AZ|Coconino County|61|12|49|116|3|0.929|15
20200402|CA|Humboldt County|27|12|15|28|1|0.944|17
20200402|CA|Merced County|24|12|12|10|0|0.975|26
20200402|CA|Yuba County|24|12|12|8|0|0.98|30
20200402|CO|Douglas County|75|12|63|171|5|0.919|17
20200402|CO|Boulder County|66|12|54|132|4|0.927|20
20200402|CO|Pueblo County|17|12|5|28|1|0.832|8
20200402|CT|New London County|25|12|13|29|1|0.933|17
20200402|DE|Kent County|29|12|17|43|1|0.924|17
20200402|GA|Spalding County|22|12|10|17|1|0.949|24
20200402|IA|Scott County|58|12|46|25|1|0.984|19
20200402|ID|Kootenai County|76|12|64|37|1|0.983|20
20200402|IN|Vigo County|54|12|42|10|0|0.993|
20200402|LA|Lafourche Parish|21|12|9|158|5|0.473|3
20200402|MA|Berkshire County|24|12|12|213|6|0.468|4
20200402|ME|Androscoggin County|34|12|22|12|0|0.984|
20200402|NC|Gaston County|57|12|45|33|1|0.978|18
20200402|NC|Craven County|72|12|60|7|0|0.997|
20200402|OH|Muskingum County|24|12|12|3|0|0.993|
20200402|OK|Muskogee County|42|12|30|15|0|0.985|20
20200402|PA|Berks County|74|12|62|168|5|0.919|11
20200402|PA|Blair County|42|12|30|6|0|0.994|25
20200402|TN|Rutherford County|82|12|70|113|3|0.952|15
20200402|TX|Victoria County|103|12|91|20|1|0.993|15
20200402|TX|Ector County|43|12|31|12|0|0.988|13
20200402|TX|Angelina County|43|12|31|5|0|0.995|26
20200402|WV|Wood County|18|12|6|3|0|0.985|
20200402|CA|San Luis Obispo County|63|13|50|89|3|0.947|24
20200402|CA|Santa Cruz County|27|13|14|57|2|0.878|16
20200402|CO|Mesa County|35|13|22|17|1|0.977|23
20200402|DE|Sussex County|52|13|39|105|3|0.919|14
20200402|FL|Indian River County|43|13|30|41|1|0.959|20
20200402|IA|Cerro Gordo County|18|13|5|10|0|0.94|17
20200402|IL|Champaign County|39|13|26|43|1|0.95|13
20200402|IL|Madison County|62|13|49|29|1|0.982|17
20200402|IL|Macon County|35|13|22|2|0|0.997|
20200402|LA|Terrebonne Parish|38|13|25|97|3|0.884|11
20200402|NH|Rockingham County|43|13|30|170|5|0.83|12
20200402|NY|Dutchess County|59|13|46|667|20|0.565|5
20200402|OK|Cleveland County|161|13|148|121|4|0.975|21
20200402|OR|Lane County|84|13|71|21|1|0.991|29
20200402|PA|Lycoming County|35|13|22|7|0|0.99|20
20200402|WI|La Crosse County|52|13|39|19|1|0.985|
20200402|WY|Natrona County|27|13|14|19|1|0.959|18
20200402|AL|Etowah County|85|14|71|13|0|0.995|
20200402|AZ|Yavapai County|56|14|42|34|1|0.976|16
20200402|CA|Monterey County|47|14|33|48|1|0.956|26
20200402|CO|Weld County|52|14|38|329|10|0.74|8
20200402|FL|Osceola County|131|14|117|170|5|0.956|17
20200402|FL|Citrus County|40|14|26|27|1|0.969|27
20200402|IL|McHenry County|61|14|47|81|2|0.948|18
20200402|IN|Madison County|42|14|28|62|2|0.934|9
20200402|MA|Barnstable County|22|14|8|283|8|0|0
20200402|MD|Washington County|26|14|12|17|1|0.958|13
20200402|NC|Cabarrus County|35|14|21|50|2|0.929|14
20200402|NC|Iredell County|36|14|22|31|1|0.958|21
20200402|NC|Moore County|56|14|42|8|0|0.994|
20200402|NH|Merrimack County|29|14|15|33|1|0.934|14
20200402|NY|Rockland County|50|14|36|3751|113|0|0
20200402|PA|Schuylkill County|58|14|44|54|2|0.963|14
20200402|TX|Wichita County|28|14|14|43|1|0.908|12
20200402|WA|Kitsap County|52|14|38|85|3|0.933|19
20200402|WA|Thurston County|72|14|58|55|2|0.972|24
20200402|WI|Winnebago County|60|14|46|17|1|0.989|
20200402|WV|Raleigh County|27|14|13|3|0|0.993|
20200402|AL|Calhoun County|30|15|15|12|0|0.976|17
20200402|CA|Marin County|47|15|32|118|4|0.889|18
20200402|FL|Okaloosa County|51|15|36|50|2|0.958|22
20200402|IN|Monroe County|24|15|9|36|1|0.88|10
20200402|MI|Berrien County|41|15|26|40|1|0.954|18
20200402|MO|Clay County|52|15|37|23|1|0.981|21
20200402|NC|Catawba County|52|15|37|16|0|0.987|26
20200402|NM|Doña Ana County|60|15|45|21|1|0.986|
20200402|NY|Oneida County|66|15|51|68|2|0.96|14
20200402|OH|Lorain County|62|15|47|90|3|0.943|20
20200402|OH|Allen County|44|15|29|10|0|0.99|17
20200402|OH|Ross County|12|15|15|3|0|0.994|0
20200402|OR|Washington County|85|15|70|211|6|0.91|18
20200402|PA|Westmoreland County|77|15|62|84|3|0.959|17
20200402|PA|Bradford County|46|15|31|8|0|0.992|21
20200402|TN|Washington County|103|15|88|21|1|0.993|
20200402|VT|Chittenden County|66|15|51|177|5|0.896|14
20200402|WA|Yakima County|52|15|37|216|6|0.825|10
20200402|WV|Berkeley County|21|15|6|27|1|0.865|9
20200402|AR|Garland County|48|16|32|37|1|0.965|25
20200402|FL|Hernando County|66|16|50|34|1|0.98|23
20200402|GA|Clarke County|99|16|83|55|2|0.98|28
20200402|MD|Howard County|48|16|32|152|5|0.858|11
20200402|MD|Frederick County|18|16|2|45|1|0.325|2
20200402|MD|Harford County|19|16|3|37|1|0.63|6
20200402|MT|Yellowstone County|53|16|37|35|1|0.972|25
20200402|NC|Orange County|178|16|162|37|1|0.993|
20200402|NJ|Cumberland County|24|16|8|31|1|0.884|8
20200402|NY|Broome County|96|16|80|46|1|0.983|22
20200402|TX|Galveston County|248|16|232|130|4|0.983|20
20200402|UT|Utah County|143|16|127|105|3|0.975|18
20200402|AR|Washington County|89|17|72|24|1|0.99|
20200402|AR|Craighead County|74|17|57|13|0|0.993|26
20200402|CA|Tulare County|84|17|67|74|2|0.967|21
20200402|CA|Solano County|113|17|96|66|2|0.979|
20200402|FL|Martin County|84|17|67|34|1|0.985|24
20200402|IL|Winnebago County|99|17|82|24|1|0.991|29
20200402|KS|Shawnee County|45|17|28|20|1|0.979|20
20200402|KY|Warren County|39|17|22|18|1|0.975|28
20200402|NC|New Hanover County|115|17|98|33|1|0.99|26
20200402|OH|Butler County|94|17|77|45|1|0.982|
20200402|WI|Waukesha County|86|17|69|120|4|0.948|20
20200402|WV|Harrison County|20|17|3|17|1|0.83|9
20200402|AL|Houston County|72|18|54|9|0|0.995|
20200402|CA|Madera County|52|18|34|28|1|0.975|22
20200402|CO|Jefferson County|108|18|90|385|12|0.872|12
20200402|FL|St. Lucie County|77|18|59|48|1|0.976|18
20200402|GA|Floyd County|42|18|24|78|2|0.903|11
20200402|KY|McCracken County|40|18|22|8|0|0.989|27
20200402|MS|Harrison County|66|18|48|53|2|0.967|29
20200402|OR|Jackson County|34|18|16|27|1|0.949|15
20200402|PA|Lackawanna County|53|18|35|108|3|0.907|12
20200402|PA|Cumberland County|121|18|103|41|1|0.988|
20200402|PA|Cambria County|26|18|8|4|0|0.985|21
20200402|SC|Anderson County|53|18|35|57|2|0.951|20
20200402|TX|Gregg County|62|18|44|7|0|0.995|
20200402|WI|Brown County|90|18|72|17|1|0.993|28
20200402|CA|Butte County|47|19|28|9|0|0.99|
20200402|FL|Charlotte County|51|19|32|38|1|0.964|15
20200402|IL|St. Clair County|63|19|44|55|2|0.963|15
20200402|IN|Hamilton County|243|19|224|207|6|0.972|15
20200402|LA|Calcasieu Parish|98|19|79|108|3|0.959|11
20200402|MS|Lauderdale County|74|19|55|46|1|0.975|14
20200402|OR|Marion County|68|19|49|164|5|0.9|14
20200402|TX|Webb County|65|19|46|57|2|0.963|16
20200402|TX|Bowie County|71|19|52|9|0|0.995|22
20200402|WA|Clark County|99|19|80|131|4|0.951|16
20200402|AL|Montgomery County|86|20|66|46|1|0.979|22
20200402|AZ|Mohave County|80|20|60|8|0|0.996|
20200402|CA|Placer County|70|20|50|90|3|0.946|21
20200402|CO|Larimer County|51|20|31|124|4|0.88|15
20200402|FL|Clay County|42|20|22|58|2|0.921|15
20200402|FL|Bay County|77|20|57|15|0|0.992|20
20200402|GA|Hall County|85|20|65|72|2|0.967|18
20200402|IL|Kankakee County|27|20|7|59|2|0.747|6
20200402|KY|Perry County|32|20|12|0|0|1|
20200402|MO|Cape Girardeau County|51|20|31|15|0|0.985|23
20200402|PA|Lancaster County|90|20|70|203|6|0.913|9
20200402|TN|Madison County|89|20|69|13|0|0.994|18
20200402|FL|Manatee County|113|21|92|89|3|0.971|21
20200402|KY|Boyd County|50|21|29|5|0|0.995|
20200402|MI|Kalamazoo County|142|21|121|34|1|0.992|25
20200402|CA|San Mateo County|175|22|153|453|14|0.911|20
20200402|MI|Ingham County|129|22|107|128|4|0.964|14
20200402|NC|Cumberland County|56|22|34|25|1|0.978|20
20200402|NH|Hillsborough County|99|22|77|163|5|0.936|13
20200402|FL|Collier County|145|23|122|178|5|0.956|20
20200402|IL|Kane County|98|23|75|154|5|0.938|16
20200402|KS|Johnson County|262|23|239|161|5|0.98|25
20200402|NJ|Mercer County|83|23|60|386|12|0.807|9
20200402|PA|York County|96|23|73|102|3|0.958|16
20200402|PA|Montour County|110|23|87|15|0|0.995|25
20200402|TX|Taylor County|71|23|48|14|0|0.991|18
20200402|VA|Henrico County|138|23|115|87|3|0.977|19
20200402|WA|Benton County|62|23|39|133|4|0.898|11
20200402|AL|Madison County|114|24|90|116|3|0.961|20
20200402|ID|Ada County|145|24|121|307|9|0.924|11
20200402|MD|Anne Arundel County|50|24|26|206|6|0.762|7
20200402|ME|Cumberland County|96|24|72|204|6|0.915|19
20200402|MI|Saginaw County|157|24|133|82|2|0.982|14
20200402|MO|St. Charles County|75|24|51|105|3|0.938|12
20200402|NH|Grafton County|84|24|60|38|1|0.981|
20200402|TX|McLennan County|95|24|71|48|1|0.98|
20200402|VA|Chesterfield County|96|24|72|73|2|0.97|12
20200402|WI|Eau Claire County|58|24|34|14|0|0.988|
20200402|CO|El Paso County|166|25|141|340|10|0.928|16
20200402|GA|Gwinnett County|86|25|61|303|9|0.851|10
20200402|GA|Bibb County|198|25|173|25|1|0.996|29
20200402|IN|Tippecanoe County|52|25|27|19|1|0.979|22
20200402|LA|St. Tammany Parish|285|25|260|399|12|0.954|14
20200402|MN|Stearns County|52|25|27|5|0|0.994|
20200402|MS|Forrest County|62|25|37|26|1|0.979|
20200402|OH|Mahoning County|102|25|77|192|6|0.925|13
20200402|PA|Chester County|105|25|80|210|6|0.921|15
20200402|PA|Dauphin County|156|25|131|67|2|0.985|18
20200402|SC|Lexington County|55|25|30|70|2|0.93|16
20200402|TX|Grayson County|73|25|48|11|0|0.993|19
20200402|WA|Snohomish County|104|25|79|1375|41|0.478|6
20200402|CA|Santa Barbara County|84|26|58|111|3|0.943|16
20200402|CO|Denver County|294|26|268|643|19|0.928|17
20200402|IL|Sangamon County|93|26|67|23|1|0.99|
20200402|IN|Delaware County|44|26|18|25|1|0.958|17
20200402|PA|Erie County|81|26|55|16|0|0.991|27
20200402|WI|Marathon County|52|26|26|8|0|0.991|12
20200402|AR|Sebastian County|84|27|57|8|0|0.996|30
20200402|CO|Arapahoe County|149|27|122|441|13|0.892|12
20200402|FL|Lake County|185|27|158|82|2|0.984|22
20200402|IA|Johnson County|150|27|123|80|2|0.98|
20200402|MA|Plymouth County|61|27|34|621|19|0.452|3
20200402|MS|Jackson County|72|27|45|57|2|0.962|18
20200402|ND|Cass County|290|27|263|43|1|0.995|23
20200402|SC|Horry County|110|27|83|50|2|0.982|
20200402|TX|Brazos County|85|27|58|68|2|0.965|21
20200402|TX|Williamson County|176|27|149|55|2|0.989|
20200402|IL|Lake County|135|28|107|540|16|0.849|11
20200402|IL|Will County|97|28|69|384|12|0.833|8
20200402|IL|Peoria County|167|28|139|11|0|0.998|
20200402|NJ|Hudson County|89|28|61|2270|68|0|0
20200402|FL|Pasco County|130|29|101|66|2|0.98|25
20200402|GA|Muscogee County|293|29|264|26|1|0.997|26
20200402|IN|St. Joseph County|378|29|349|65|2|0.994|29
20200402|LA|Ouachita Parish|111|29|82|94|3|0.966|14
20200402|NJ|Burlington County|133|29|104|294|9|0.915|12
20200402|NY|Orange County|76|29|47|2048|61|0|0
20200402|PA|Lehigh County|300|29|271|479|14|0.947|11
20200402|PA|Luzerne County|122|29|93|384|12|0.876|7
20200402|SC|Spartanburg County|45|29|16|50|2|0.906|11
20200402|TX|Jefferson County|139|29|110|31|1|0.992|25
20200402|TX|Potter County|322|29|293|16|0|0.998|19
20200402|CA|Sonoma County|82|30|52|91|3|0.948|21
20200402|FL|Marion County|128|30|98|33|1|0.99|23
20200402|KS|Wyandotte County|167|30|137|106|3|0.977|22
20200402|MO|Greene County|239|30|209|54|2|0.992|
20200402|MO|Jasper County|109|30|79|5|0|0.998|
20200402|MS|Lee County|64|30|34|24|1|0.979|
20200402|AL|Mobile County|246|31|215|69|2|0.99|23
20200402|KY|Pike County|85|31|54|0|0|1|
20200402|MN|St. Louis County|243|31|212|13|0|0.998|
20200402|SC|Florence County|135|31|104|26|1|0.993|26
20200402|TX|Denton County|177|31|146|231|7|0.953|19
20200402|WV|Cabell County|113|31|82|3|0|0.999|17
20200402|IN|Vanderburgh County|219|32|187|18|1|0.997|25
20200402|LA|Rapides Parish|201|32|169|77|2|0.986|22
20200402|MA|Norfolk County|114|32|82|938|28|0.657|6
20200402|MO|Boone County|254|32|222|69|2|0.991|
20200402|NE|Lancaster County|150|32|118|12|0|0.997|
20200402|NJ|Passaic County|348|32|316|1750|53|0.834|8
20200402|PA|Northampton County|89|32|57|378|11|0.801|6
20200402|AL|Tuscaloosa County|93|33|60|37|1|0.982|30
20200402|FL|Volusia County|278|33|245|102|3|0.988|26
20200402|ME|Penobscot County|60|33|27|16|0|0.982|26
20200402|MN|Ramsey County|202|33|169|67|2|0.988|
20200402|NJ|Union County|86|33|53|2010|60|0|0
20200402|PA|Bucks County|203|33|170|370|11|0.935|15
20200402|TX|Nueces County|249|33|216|40|1|0.994|
20200402|CA|Kern County|181|34|147|142|4|0.971|15
20200402|NV|Washoe County|317|34|283|163|5|0.983|26
20200402|NY|Monroe County|247|34|213|420|13|0.941|17
20200402|OH|Stark County|129|34|95|67|2|0.979|21
20200402|TX|Montgomery County|194|34|160|110|3|0.979|20
20200402|CA|Ventura County|184|35|149|177|5|0.964|21
20200402|CA|Shasta County|96|35|61|7|0|0.997|
20200402|FL|Sarasota County|128|35|93|110|3|0.965|20
20200402|NC|Durham County|181|35|146|147|4|0.97|30
20200402|CO|Adams County|212|36|176|260|8|0.956|14
20200402|FL|Leon County|61|36|25|34|1|0.959|18
20200402|GA|DeKalb County|314|36|278|409|12|0.956|19
20200402|LA|Lafayette Parish|199|36|163|247|7|0.955|10
20200402|NJ|Atlantic County|112|36|76|50|2|0.98|19
20200402|TN|Sullivan County|101|36|65|17|1|0.992|23
20200402|TX|Fort Bend County|171|36|135|194|6|0.957|21
20200402|HI|Honolulu County|167|37|130|206|6|0.952|20
20200402|LA|Orleans Parish|291|37|254|3148|94|0.628|7
20200402|NC|Buncombe County|322|37|285|22|1|0.998|
20200402|TX|Smith County|306|37|269|47|1|0.995|
20200402|MA|Essex County|174|38|136|1039|31|0.771|7
20200402|NC|Forsyth County|267|38|229|56|2|0.993|
20200402|TX|Lubbock County|578|38|540|108|3|0.994|21
20200402|IN|Allen County|413|39|374|46|1|0.996|
20200402|MD|Prince George's County|78|39|39|473|14|0.636|5
20200402|NC|Guilford County|179|39|140|71|2|0.985|26
20200402|NY|Onondaga County|226|39|187|301|9|0.952|16
20200402|TX|Cameron County|111|39|72|37|1|0.985|24
20200402|FL|Escambia County|159|40|119|101|3|0.975|16
20200402|NC|Pitt County|83|40|43|29|1|0.98|20
20200402|SC|Richland County|226|40|186|200|6|0.968|20
20200402|FL|Polk County|156|41|115|103|3|0.973|17
20200402|LA|East Baton Rouge Parish|280|41|239|325|10|0.959|18
20200402|MI|Kent County|291|41|250|125|4|0.985|25
20200402|NY|Albany County|168|41|127|253|8|0.94|26
20200402|OR|Multnomah County|537|41|496|160|5|0.99|26
20200402|GA|Chatham County|89|42|47|44|1|0.972|16
20200402|KS|Sedgwick County|261|42|219|79|2|0.989|21
20200402|WI|Dane County|147|42|105|228|7|0.935|20
20200402|MI|Genesee County|125|43|82|349|10|0.872|9
20200402|OH|Montgomery County|283|43|240|49|1|0.994|28
20200402|WA|Spokane County|158|43|115|186|6|0.951|19
20200402|CA|San Francisco County|467|44|423|450|14|0.968|26
20200402|CA|Contra Costa County|172|44|128|276|8|0.935|21
20200402|CT|Fairfield County|173|44|129|2132|64|0.504|4
20200402|LA|Jefferson Parish|335|44|291|2178|65|0.775|7
20200402|MD|Baltimore County|137|45|92|353|11|0.885|10
20200402|TN|Knox County|278|45|233|92|3|0.988|21
20200402|SC|Greenville County|170|46|124|154|5|0.963|19
20200402|TX|Hidalgo County|415|46|369|62|2|0.995|21
20200402|CA|San Joaquin County|110|47|63|178|5|0.915|18
20200402|NJ|Ocean County|114|47|67|1371|41|0.386|3
20200402|PA|Delaware County|267|47|220|470|14|0.936|15
20200402|RI|Providence County|653|47|606|418|13|0.979|13
20200402|NY|Erie County|375|48|327|734|22|0.933|14
20200402|WV|Kanawha County|282|48|234|39|1|0.995|27
20200402|MI|Macomb County|161|49|112|1332|40|0.643|6
20200402|NC|Wake County|445|49|396|234|7|0.982|27
20200402|TN|Hamilton County|318|49|269|61|2|0.993|30
20200402|CA|Fresno County|428|50|378|93|3|0.993|26
20200402|IA|Polk County|194|50|144|87|3|0.982|21
20200402|NM|Bernalillo County|396|50|346|163|5|0.986|29
20200402|TX|El Paso County|364|50|314|68|2|0.994|30
20200402|TX|Bell County|138|50|88|46|1|0.984|26
20200402|CA|Stanislaus County|123|51|72|50|2|0.979|25
20200402|NY|Richmond County|106|51|55|0|0|1|
20200402|VA|Fairfax County|423|51|372|328|10|0.974|20
20200402|FL|Alachua County|387|52|335|95|3|0.991|
20200402|MA|Bristol County|179|52|127|424|13|0.9|11
20200402|UT|Salt Lake County|341|52|289|476|14|0.951|19
20200402|WV|Monongalia County|167|52|115|35|1|0.991|
20200402|MA|Hampden County|154|53|101|546|16|0.838|7
20200402|NJ|Morris County|147|53|94|1082|32|0.655|6
20200402|PA|Montgomery County|305|53|252|735|22|0.913|15
20200402|SD|Minnehaha County|210|53|157|54|2|0.99|26
20200402|CT|New Haven County|400|54|346|647|19|0.944|13
20200402|FL|Brevard County|288|54|234|49|1|0.994|29
20200402|MO|Jackson County|280|55|225|242|7|0.968|20
20200402|OH|Summit County|260|56|204|155|5|0.977|22
20200402|TX|Collin County|252|57|195|184|6|0.972|23
20200402|AZ|Pima County|408|59|349|237|7|0.98|21
20200402|NJ|Monmouth County|272|59|213|1458|44|0.795|9
20200402|MI|Washtenaw County|264|60|204|438|13|0.936|13
20200402|MN|Olmsted County|389|62|327|66|2|0.994|
20200402|AR|Pulaski County|220|63|157|126|4|0.976|
20200402|GA|Richmond County|464|63|401|42|1|0.997|
20200402|MS|Hinds County|299|63|236|118|4|0.985|26
20200402|NE|Douglas County|322|63|259|143|4|0.983|
20200402|OH|Lucas County|354|63|291|206|6|0.979|16
20200402|LA|Caddo Parish|235|64|171|336|10|0.941|15
20200402|MA|Middlesex County|447|64|383|1870|56|0.854|11
20200402|WA|Pierce County|249|64|185|498|15|0.919|18
20200402|CT|Hartford County|534|65|469|539|16|0.966|17
20200402|TX|Travis County|465|65|400|305|9|0.977|27
20200402|IN|Lake County|256|66|190|215|6|0.966|13
20200402|GA|Cobb County|98|67|31|341|10|0.67|7
20200402|SC|Charleston County|400|68|332|231|7|0.979|20
20200402|WI|Milwaukee County|612|68|544|869|26|0.952|21
20200402|FL|Orange County|750|69|681|540|16|0.976|17
20200402|NY|Westchester County|343|69|274|11566|347|0|0
20200402|MA|Worcester County|387|70|317|667|20|0.937|13
20200402|IL|DuPage County|260|72|188|448|13|0.929|17
20200402|NY|Queens County|282|72|210|0|0|1|
20200402|KY|Fayette County|448|73|375|124|4|0.99|24
20200402|NC|Mecklenburg County|307|73|234|495|15|0.937|16
20200402|CA|Alameda County|343|74|269|417|13|0.953|25
20200402|FL|Pinellas County|313|78|235|273|8|0.965|17
20200402|DE|New Castle County|225|80|145|245|7|0.949|19
20200402|MD|Montgomery County|231|80|151|498|15|0.901|14
20200402|NJ|Bergen County|317|81|236|4099|123|0.479|4
20200402|MN|Hennepin County|477|82|395|235|7|0.982|
20200402|NJ|Essex County|376|84|292|2617|79|0.731|6
20200402|NJ|Middlesex County|475|85|390|1766|53|0.864|10
20200402|NY|Bronx County|567|85|482|0|0|1|
20200402|TN|Shelby County|614|86|528|638|19|0.964|18
20200402|PA|Allegheny County|761|88|673|419|13|0.981|22
20200402|CA|Santa Clara County|478|89|389|956|29|0.926|22
20200402|CA|Riverside County|408|89|319|493|15|0.954|16
20200402|GA|Fulton County|702|89|613|747|22|0.963|20
20200402|FL|Duval County|554|90|464|286|9|0.982|22
20200402|FL|Lee County|253|91|162|274|8|0.949|15
20200402|AL|Jefferson County|422|92|330|332|10|0.97|25
20200402|NJ|Camden County|227|92|135|343|10|0.924|12
20200402|TN|Davidson County|801|93|708|785|24|0.967|23
20200402|OH|Hamilton County|349|95|254|178|5|0.979|21
20200402|OK|Oklahoma County|646|95|551|216|6|0.988|26
20200402|FL|Broward County|790|98|692|1481|44|0.936|16
20200402|CA|Sacramento County|520|102|418|340|10|0.976|26
20200402|FL|Hillsborough County|637|102|535|404|12|0.977|23
20200402|CA|San Bernardino County|639|107|532|304|9|0.983|16
20200402|MO|St. Louis County|806|107|699|712|21|0.969|17
20200402|FL|Palm Beach County|487|116|371|735|22|0.941|14
20200402|MI|Oakland County|492|116|376|2227|67|0.822|10
20200402|OK|Tulsa County|461|116|345|151|5|0.987|20
20200402|TX|Tarrant County|753|124|629|325|10|0.984|22
20200402|TX|Bexar County|1096|127|969|229|7|0.993|
20200402|MA|Suffolk County|952|129|823|1896|57|0.931|13
20200402|KY|Jefferson County|950|132|818|249|7|0.991|23
20200402|NY|Suffolk County|298|132|166|8746|262|0|0
20200402|WA|King County|649|135|514|2658|80|0.845|18
20200402|CA|Orange County|775|143|632|606|18|0.971|22
20200402|OH|Cuyahoga County|867|148|719|663|20|0.972|23
20200402|OH|Franklin County|644|151|493|441|13|0.973|18
20200402|NY|Kings County|323|160|163|0|0|1|
20200402|IN|Marion County|670|162|508|1304|39|0.923|12
20200402|NY|Nassau County|512|176|336|10587|318|0.055|1
20200402|CA|San Diego County|889|189|700|966|29|0.959|21
20200402|TX|Dallas County|906|196|710|831|25|0.965|20
20200402|FL|Miami-Dade County|1279|206|1073|2885|87|0.919|12
20200402|MI|Wayne County|699|211|488|5069|152|0.688|6
20200402|NY|New York County|1487|212|1275|51810|1554|0|0
20200402|NV|Clark County|768|232|536|1125|34|0.937|16
20200402|PA|Philadelphia County|986|274|712|1852|56|0.922|12
20200402|AZ|Maricopa County|1231|285|946|961|29|0.97|19
20200402|TX|Harris County|2076|367|1709|895|27|0.984|21
20200402|IL|Cook County|3059|455|2604|5575|167|0.936|15
20200402|CA|Los Angeles County|2591|528|2063|4045|121|0.941|15
20200402|AL|Pickens County||||9|0||
20200402|AL|Coosa County||||6|0||
20200402|AL|Cleburne County||||6|0||
20200402|AL|Lowndes County||||2|0||
20200402|AL|Lamar County||||1|0||
20200402|AL|Perry County||||0|0||
20200402|AL|Henry County||||0|0||
20200402|AR|Lonoke County||||13|0||
20200402|AR|Lincoln County||||6|0||
20200402|AR|Poinsett County||||5|0||
20200402|AR|Searcy County||||4|0||
20200402|AR|Cleveland County||||4|0||
20200402|AR|Sevier County||||3|0||
20200402|AR|Grant County||||3|0||
20200402|AR|Pike County||||2|0||
20200402|AR|Perry County||||2|0||
20200402|AR|Woodruff County||||1|0||
20200402|AR|Sharp County||||1|0||
20200402|AR|Newton County||||1|0||
20200402|AR|Nevada County||||1|0||
20200402|AR|Monroe County||||1|0||
20200402|AR|Lee County||||1|0||
20200402|AR|Prairie County||||0|0||
20200402|AR|Montgomery County||||0|0||
20200402|AR|Marion County||||0|0||
20200402|AR|Madison County||||0|0||
20200402|AR|Lafayette County||||0|0||
20200402|AR|Calhoun County||||0|0||
20200402|AZ|Greenlee County||||1|0||
20200402|CA|Colusa County||||1|0||
20200402|CA|Alpine County||||1|0||
20200402|CA|Sierra County||||0|0||
20200402|CO|San Miguel County||||7|0||
20200402|CO|Clear Creek County||||6|0||
20200402|CO|Elbert County||||5|0||
20200402|CO|Saguache County||||3|0||
20200402|CO|Park County||||3|0||
20200402|CO|Costilla County||||3|0||
20200402|CO|Mineral County||||2|0||
20200402|CO|Washington County||||1|0||
20200402|CO|Hinsdale County||||1|0||
20200402|CO|Custer County||||1|0||
20200402|CO|Crowley County||||1|0||
20200402|CO|San Juan County||||0|0||
20200402|CO|Ouray County||||0|0||
20200402|CO|Jackson County||||0|0||
20200402|CO|Gilpin County||||0|0||
20200402|CO|Dolores County||||0|0||
20200402|CO|Bent County||||0|0||
20200402|FL|Glades County||||3|0||
20200402|FL|Wakulla County||||2|0||
20200402|FL|Levy County||||2|0||
20200402|FL|Liberty County||||0|0||
20200402|FL|Lafayette County||||0|0||
20200402|FL|Jefferson County||||0|0||
20200402|FL|Hamilton County||||0|0||
20200402|FL|Gilchrist County||||0|0||
20200402|FL|Dixie County||||0|0||
20200402|GA|Lee County||||104|3||
20200402|GA|Terrell County||||47|1||
20200402|GA|Columbia County||||27|1||
20200402|GA|Oconee County||||19|1||
20200402|GA|Dooly County||||11|0||
20200402|GA|Dawson County||||11|0||
20200402|GA|Bryan County||||11|0||
20200402|GA|Pierce County||||10|0||
20200402|GA|Calhoun County||||10|0||
20200402|GA|Clay County||||7|0||
20200402|GA|Turner County||||6|0||
20200402|GA|Lamar County||||6|0||
20200402|GA|Madison County||||5|0||
20200402|GA|Lincoln County||||5|0||
20200402|GA|Jones County||||5|0||
20200402|GA|Harris County||||5|0||
20200402|GA|Warren County||||4|0||
20200402|GA|Schley County||||4|0||
20200402|GA|Baker County||||4|0||
20200402|GA|White County||||3|0||
20200402|GA|Hart County||||3|0||
20200402|GA|Chattooga County||||3|0||
20200402|GA|Banks County||||3|0||
20200402|GA|Walker County||||2|0||
20200402|GA|Twiggs County||||2|0||
20200402|GA|Telfair County||||2|0||
20200402|GA|Taylor County||||2|0||
20200402|GA|Pike County||||2|0||
20200402|GA|Heard County||||2|0||
20200402|GA|Chattahoochee County||||2|0||
20200402|GA|Wilkinson County||||1|0||
20200402|GA|Wilcox County||||1|0||
20200402|GA|Wheeler County||||1|0||
20200402|GA|Webster County||||1|0||
20200402|GA|Talbot County||||1|0||
20200402|GA|Stewart County||||1|0||
20200402|GA|Oglethorpe County||||1|0||
20200402|GA|McIntosh County||||1|0||
20200402|GA|Long County||||1|0||
20200402|GA|Johnson County||||1|0||
20200402|GA|Gilmer County||||1|0||
20200402|GA|Charlton County||||1|0||
20200402|GA|Webster County unified government||||0|0||
20200402|GA|Treutlen County||||0|0||
20200402|GA|Taliaferro County||||0|0||
20200402|GA|Quitman County||||0|0||
20200402|GA|Montgomery County||||0|0||
20200402|GA|Marion County||||0|0||
20200402|GA|Macon-Bibb County||||0|0||
20200402|GA|Hancock County||||0|0||
20200402|GA|Glascock County||||0|0||
20200402|GA|Georgetown-Quitman County unified government||||0|0||
20200402|GA|Echols County consolidated government||||0|0||
